new_column	ID	ParentID	second_parent	third_parent	fourth_parent	fifth_parent	sixth_parent	seventh_parent	drivers_ID	uniq_subclones_per_driver	drivers_CCF_true
2278_683_237_0_0_0_0_0	2278	683	237	0	0	0	0	0	7	2	9.03457531974868e-06
2326_683_237_0_0_0_0_0	2326	683	237	0	0	0	0	0	7	2	0.000129495579583064
2335_683_237_0_0_0_0_0	2335	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
2415_683_237_0_0_0_0_0	2415	683	237	0	0	0	0	0	7	2	0.000694658457918454
2468_683_237_0_0_0_0_0	2468	683	237	0	0	0	0	0	7	2	4.01536680877719e-06
2484_683_237_0_0_0_0_0	2484	683	237	0	0	0	0	0	7	2	3.01152510658289e-06
2488_683_237_0_0_0_0_0	2488	683	237	0	0	0	0	0	7	2	4.01536680877719e-06
2493_683_237_0_0_0_0_0	2493	683	237	0	0	0	0	0	7	2	0.000674581623874568
2509_683_237_0_0_0_0_0	2509	683	237	0	0	0	0	0	7	2	0.0110442664075417
10205_2509_683_237_0_0_0_0	10205	2509	683	237	0	0	0	0	8	2	0.00379251395089006
24570_10205_2509_683_237_0_0_0	24570	10205	2509	683	237	0	0	0	9	2	7.02689191536008e-06
11303_2509_683_237_0_0_0_0	11303	2509	683	237	0	0	0	0	8	2	3.21229344702175e-05
13245_2509_683_237_0_0_0_0	13245	2509	683	237	0	0	0	0	8	2	1.0038417021943e-06
13715_2509_683_237_0_0_0_0	13715	2509	683	237	0	0	0	0	8	2	3.01152510658289e-06
8577_2509_683_237_0_0_0_0	8577	2509	683	237	0	0	0	0	8	2	0.000668558573661402
2513_683_237_0_0_0_0_0	2513	683	237	0	0	0	0	0	7	2	2.30883591504688e-05
2518_683_237_0_0_0_0_0	2518	683	237	0	0	0	0	0	7	2	8.03073361755438e-06
2532_683_237_0_0_0_0_0	2532	683	237	0	0	0	0	0	7	2	9.13495948996811e-05
2578_683_237_0_0_0_0_0	2578	683	237	0	0	0	0	0	7	2	1.70653089373031e-05
2661_683_237_0_0_0_0_0	2661	683	237	0	0	0	0	0	7	2	7.02689191536008e-06
2719_683_237_0_0_0_0_0	2719	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
2806_683_237_0_0_0_0_0	2806	683	237	0	0	0	0	0	7	2	1.40537838307202e-05
2832_683_237_0_0_0_0_0	2832	683	237	0	0	0	0	0	7	2	1.70653089373031e-05
2833_683_237_0_0_0_0_0	2833	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
2846_683_237_0_0_0_0_0	2846	683	237	0	0	0	0	0	7	2	7.62919693667666e-05
2872_683_237_0_0_0_0_0	2872	683	237	0	0	0	0	0	7	2	8.03073361755438e-06
2931_683_237_0_0_0_0_0	2931	683	237	0	0	0	0	0	7	2	1.0038417021943e-06
2974_683_237_0_0_0_0_0	2974	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
2979_683_237_0_0_0_0_0	2979	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
2985_683_237_0_0_0_0_0	2985	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
3016_683_237_0_0_0_0_0	3016	683	237	0	0	0	0	0	7	2	0.00426130802581479
11218_3016_683_237_0_0_0_0	11218	3016	683	237	0	0	0	0	8	2	3.01152510658289e-06
3131_683_237_0_0_0_0_0	3131	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
3376_683_237_0_0_0_0_0	3376	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
3379_683_237_0_0_0_0_0	3379	683	237	0	0	0	0	0	7	2	0.00111426428943567
15906_3379_683_237_0_0_0_0	15906	3379	683	237	0	0	0	0	8	2	2.0076834043886e-06
3620_683_237_0_0_0_0_0	3620	683	237	0	0	0	0	0	7	2	1.20461004263316e-05
3766_683_237_0_0_0_0_0	3766	683	237	0	0	0	0	0	7	2	5.62151353228807e-05
3806_683_237_0_0_0_0_0	3806	683	237	0	0	0	0	0	7	2	5.01920851097149e-06
3850_683_237_0_0_0_0_0	3850	683	237	0	0	0	0	0	7	2	0.000139533996605007
3908_683_237_0_0_0_0_0	3908	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
3967_683_237_0_0_0_0_0	3967	683	237	0	0	0	0	0	7	2	4.01536680877719e-06
3975_683_237_0_0_0_0_0	3975	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
4184_683_237_0_0_0_0_0	4184	683	237	0	0	0	0	0	7	2	7.02689191536008e-05
4197_683_237_0_0_0_0_0	4197	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
4278_683_237_0_0_0_0_0	4278	683	237	0	0	0	0	0	7	2	4.01536680877719e-06
4281_683_237_0_0_0_0_0	4281	683	237	0	0	0	0	0	7	2	7.02689191536008e-06
4282_683_237_0_0_0_0_0	4282	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
4309_683_237_0_0_0_0_0	4309	683	237	0	0	0	0	0	7	2	3.01152510658289e-06
4356_683_237_0_0_0_0_0	4356	683	237	0	0	0	0	0	7	2	4.01536680877719e-06
4456_683_237_0_0_0_0_0	4456	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
4516_683_237_0_0_0_0_0	4516	683	237	0	0	0	0	0	7	2	0.000341306178746061
4536_683_237_0_0_0_0_0	4536	683	237	0	0	0	0	0	7	2	2.10806757460802e-05
4546_683_237_0_0_0_0_0	4546	683	237	0	0	0	0	0	7	2	4.01536680877719e-05
17503_4546_683_237_0_0_0_0	17503	4546	683	237	0	0	0	0	8	2	2.0076834043886e-06
4548_683_237_0_0_0_0_0	4548	683	237	0	0	0	0	0	7	2	1.0038417021943e-06
4563_683_237_0_0_0_0_0	4563	683	237	0	0	0	0	0	7	2	3.01152510658289e-06
4613_683_237_0_0_0_0_0	4613	683	237	0	0	0	0	0	7	2	1.20461004263316e-05
4621_683_237_0_0_0_0_0	4621	683	237	0	0	0	0	0	7	2	0.00956460373850727
11606_4621_683_237_0_0_0_0	11606	4621	683	237	0	0	0	0	8	2	2.0076834043886e-06
12603_4621_683_237_0_0_0_0	12603	4621	683	237	0	0	0	0	8	2	0.000178683822990585
13045_4621_683_237_0_0_0_0	13045	4621	683	237	0	0	0	0	8	2	3.41306178746061e-05
13059_4621_683_237_0_0_0_0	13059	4621	683	237	0	0	0	0	8	2	2.91114093636346e-05
13381_4621_683_237_0_0_0_0	13381	4621	683	237	0	0	0	0	8	2	1.0038417021943e-06
16308_4621_683_237_0_0_0_0	16308	4621	683	237	0	0	0	0	8	2	0.000383467530238222
16415_4621_683_237_0_0_0_0	16415	4621	683	237	0	0	0	0	8	2	2.0076834043886e-06
17214_4621_683_237_0_0_0_0	17214	4621	683	237	0	0	0	0	8	2	2.0076834043886e-05
19544_4621_683_237_0_0_0_0	19544	4621	683	237	0	0	0	0	8	2	1.0038417021943e-06
21866_4621_683_237_0_0_0_0	21866	4621	683	237	0	0	0	0	8	2	2.0076834043886e-06
29381_4621_683_237_0_0_0_0	29381	4621	683	237	0	0	0	0	8	2	1.0038417021943e-06
4682_683_237_0_0_0_0_0	4682	683	237	0	0	0	0	0	7	2	0.00180189585543876
22127_4682_683_237_0_0_0_0	22127	4682	683	237	0	0	0	0	8	2	3.01152510658289e-06
4727_683_237_0_0_0_0_0	4727	683	237	0	0	0	0	0	7	2	1.0038417021943e-06
4890_683_237_0_0_0_0_0	4890	683	237	0	0	0	0	0	7	2	1.0038417021943e-06
4891_683_237_0_0_0_0_0	4891	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
4895_683_237_0_0_0_0_0	4895	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
5215_683_237_0_0_0_0_0	5215	683	237	0	0	0	0	0	7	2	6.02305021316579e-06
5302_683_237_0_0_0_0_0	5302	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
5475_683_237_0_0_0_0_0	5475	683	237	0	0	0	0	0	7	2	0.00245840832867383
5606_683_237_0_0_0_0_0	5606	683	237	0	0	0	0	0	7	2	1.0038417021943e-06
5633_683_237_0_0_0_0_0	5633	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
5825_683_237_0_0_0_0_0	5825	683	237	0	0	0	0	0	7	2	4.11575097899662e-05
5977_683_237_0_0_0_0_0	5977	683	237	0	0	0	0	0	7	2	0.00398324387430697
18319_5977_683_237_0_0_0_0	18319	5977	683	237	0	0	0	0	8	2	1.0038417021943e-06
6104_683_237_0_0_0_0_0	6104	683	237	0	0	0	0	0	7	2	1.0038417021943e-05
6120_683_237_0_0_0_0_0	6120	683	237	0	0	0	0	0	7	2	4.01536680877719e-06
6183_683_237_0_0_0_0_0	6183	683	237	0	0	0	0	0	7	2	0.000355359962576781
19987_6183_683_237_0_0_0_0	19987	6183	683	237	0	0	0	0	8	2	1.0038417021943e-06
22011_6183_683_237_0_0_0_0	22011	6183	683	237	0	0	0	0	8	2	1.0038417021943e-06
6315_683_237_0_0_0_0_0	6315	683	237	0	0	0	0	0	7	2	0.000141541680009396
6333_683_237_0_0_0_0_0	6333	683	237	0	0	0	0	0	7	2	3.91498263855776e-05
6390_683_237_0_0_0_0_0	6390	683	237	0	0	0	0	0	7	2	1.0038417021943e-06
6428_683_237_0_0_0_0_0	6428	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
6438_683_237_0_0_0_0_0	6438	683	237	0	0	0	0	0	7	2	3.01152510658289e-06
6634_683_237_0_0_0_0_0	6634	683	237	0	0	0	0	0	7	2	2.91114093636346e-05
6701_683_237_0_0_0_0_0	6701	683	237	0	0	0	0	0	7	2	5.01920851097149e-06
6722_683_237_0_0_0_0_0	6722	683	237	0	0	0	0	0	7	2	3.01152510658289e-06
6879_683_237_0_0_0_0_0	6879	683	237	0	0	0	0	0	7	2	9.03457531974868e-06
6983_683_237_0_0_0_0_0	6983	683	237	0	0	0	0	0	7	2	1.20461004263316e-05
7245_683_237_0_0_0_0_0	7245	683	237	0	0	0	0	0	7	2	0.000208799074056414
7923_683_237_0_0_0_0_0	7923	683	237	0	0	0	0	0	7	2	1.0038417021943e-06
8274_683_237_0_0_0_0_0	8274	683	237	0	0	0	0	0	7	2	0.00181896116437607
14073_8274_683_237_0_0_0_0	14073	8274	683	237	0	0	0	0	8	2	0.000146560888520367
22236_8274_683_237_0_0_0_0	22236	8274	683	237	0	0	0	0	8	2	3.01152510658289e-06
8354_683_237_0_0_0_0_0	8354	683	237	0	0	0	0	0	7	2	1.0038417021943e-06
8510_683_237_0_0_0_0_0	8510	683	237	0	0	0	0	0	7	2	2.0076834043886e-06
8762_683_237_0_0_0_0_0	8762	683	237	0	0	0	0	0	7	2	5.11959268119092e-05
9355_683_237_0_0_0_0_0	9355	683	237	0	0	0	0	0	7	2	2.7103725959246e-05
9598_683_237_0_0_0_0_0	9598	683	237	0	0	0	0	0	7	2	0.000138530154902813
9807_683_237_0_0_0_0_0	9807	683	237	0	0	0	0	0	7	2	6.02305021316579e-06
684_237_0_0_0_0_0_0	684	237	0	0	0	0	0	0	6	5	2.0076834043886e-06
685_237_0_0_0_0_0_0	685	237	0	0	0	0	0	0	6	5	7.02689191536008e-06
707_237_0_0_0_0_0_0	707	237	0	0	0	0	0	0	6	5	1.0038417021943e-06
722_237_0_0_0_0_0_0	722	237	0	0	0	0	0	0	6	5	2.0076834043886e-06
728_237_0_0_0_0_0_0	728	237	0	0	0	0	0	0	6	5	5.01920851097149e-06
734_237_0_0_0_0_0_0	734	237	0	0	0	0	0	0	6	5	4.01536680877719e-06
748_237_0_0_0_0_0_0	748	237	0	0	0	0	0	0	6	5	1.60614672351088e-05
749_237_0_0_0_0_0_0	749	237	0	0	0	0	0	0	6	5	6.02305021316579e-05
763_237_0_0_0_0_0_0	763	237	0	0	0	0	0	0	6	5	0.000394509788962359
1887_763_237_0_0_0_0_0	1887	763	237	0	0	0	0	0	7	2	8.03073361755438e-06
1963_763_237_0_0_0_0_0	1963	763	237	0	0	0	0	0	7	2	2.0076834043886e-06
779_237_0_0_0_0_0_0	779	237	0	0	0	0	0	0	6	5	0.0102903812891937
10721_779_237_0_0_0_0_0	10721	779	237	0	0	0	0	0	7	2	4.01536680877719e-06
11224_779_237_0_0_0_0_0	11224	779	237	0	0	0	0	0	7	2	2.0076834043886e-06
1687_779_237_0_0_0_0_0	1687	779	237	0	0	0	0	0	7	2	0.000166637722564253
2096_779_237_0_0_0_0_0	2096	779	237	0	0	0	0	0	7	2	4.01536680877719e-06
2715_779_237_0_0_0_0_0	2715	779	237	0	0	0	0	0	7	2	4.01536680877719e-06
2741_779_237_0_0_0_0_0	2741	779	237	0	0	0	0	0	7	2	1.0038417021943e-05
3107_779_237_0_0_0_0_0	3107	779	237	0	0	0	0	0	7	2	5.01920851097149e-06
3685_779_237_0_0_0_0_0	3685	779	237	0	0	0	0	0	7	2	3.01152510658289e-06
4076_779_237_0_0_0_0_0	4076	779	237	0	0	0	0	0	7	2	7.62919693667666e-05
4238_779_237_0_0_0_0_0	4238	779	237	0	0	0	0	0	7	2	9.03457531974868e-06
4253_779_237_0_0_0_0_0	4253	779	237	0	0	0	0	0	7	2	3.21229344702175e-05
5108_779_237_0_0_0_0_0	5108	779	237	0	0	0	0	0	7	2	2.0076834043886e-06
5373_779_237_0_0_0_0_0	5373	779	237	0	0	0	0	0	7	2	2.0076834043886e-06
5640_779_237_0_0_0_0_0	5640	779	237	0	0	0	0	0	7	2	0.00124375986901873
10828_5640_779_237_0_0_0_0	10828	5640	779	237	0	0	0	0	8	2	4.01536680877719e-06
22035_5640_779_237_0_0_0_0	22035	5640	779	237	0	0	0	0	8	2	1.0038417021943e-06
5673_779_237_0_0_0_0_0	5673	779	237	0	0	0	0	0	7	2	1.50576255329145e-05
5722_779_237_0_0_0_0_0	5722	779	237	0	0	0	0	0	7	2	3.01152510658289e-06
5895_779_237_0_0_0_0_0	5895	779	237	0	0	0	0	0	7	2	4.51728765987434e-05
6013_779_237_0_0_0_0_0	6013	779	237	0	0	0	0	0	7	2	0.000384471371940416
8121_779_237_0_0_0_0_0	8121	779	237	0	0	0	0	0	7	2	9.03457531974868e-06
9213_779_237_0_0_0_0_0	9213	779	237	0	0	0	0	0	7	2	2.0076834043886e-06
9635_779_237_0_0_0_0_0	9635	779	237	0	0	0	0	0	7	2	0.000603308863018773
785_237_0_0_0_0_0_0	785	237	0	0	0	0	0	0	6	5	2.81075676614403e-05
800_237_0_0_0_0_0_0	800	237	0	0	0	0	0	0	6	5	2.40922008526631e-05
803_237_0_0_0_0_0_0	803	237	0	0	0	0	0	0	6	5	0.000302156352360484
804_237_0_0_0_0_0_0	804	237	0	0	0	0	0	0	6	5	0.0132808257200306
10938_804_237_0_0_0_0_0	10938	804	237	0	0	0	0	0	7	2	1.0038417021943e-06
12606_804_237_0_0_0_0_0	12606	804	237	0	0	0	0	0	7	2	9.03457531974868e-06
1699_804_237_0_0_0_0_0	1699	804	237	0	0	0	0	0	7	2	0.00138931691583691
1916_804_237_0_0_0_0_0	1916	804	237	0	0	0	0	0	7	2	1.40537838307202e-05
2303_804_237_0_0_0_0_0	2303	804	237	0	0	0	0	0	7	2	7.02689191536008e-06
2316_804_237_0_0_0_0_0	2316	804	237	0	0	0	0	0	7	2	1.30499421285259e-05
2922_804_237_0_0_0_0_0	2922	804	237	0	0	0	0	0	7	2	1.0038417021943e-06
3655_804_237_0_0_0_0_0	3655	804	237	0	0	0	0	0	7	2	2.0076834043886e-06
3888_804_237_0_0_0_0_0	3888	804	237	0	0	0	0	0	7	2	2.0076834043886e-06
4434_804_237_0_0_0_0_0	4434	804	237	0	0	0	0	0	7	2	5.01920851097149e-06
4632_804_237_0_0_0_0_0	4632	804	237	0	0	0	0	0	7	2	1.40537838307202e-05
4987_804_237_0_0_0_0_0	4987	804	237	0	0	0	0	0	7	2	1.0038417021943e-06
5098_804_237_0_0_0_0_0	5098	804	237	0	0	0	0	0	7	2	3.21229344702175e-05
5207_804_237_0_0_0_0_0	5207	804	237	0	0	0	0	0	7	2	0.000112430270645761
13084_5207_804_237_0_0_0_0	13084	5207	804	237	0	0	0	0	8	2	6.02305021316579e-06
5247_804_237_0_0_0_0_0	5247	804	237	0	0	0	0	0	7	2	1.0038417021943e-06
5468_804_237_0_0_0_0_0	5468	804	237	0	0	0	0	0	7	2	0.00234999342483685
5974_804_237_0_0_0_0_0	5974	804	237	0	0	0	0	0	7	2	1.70653089373031e-05
6088_804_237_0_0_0_0_0	6088	804	237	0	0	0	0	0	7	2	2.0076834043886e-06
6121_804_237_0_0_0_0_0	6121	804	237	0	0	0	0	0	7	2	4.51728765987434e-05
6392_804_237_0_0_0_0_0	6392	804	237	0	0	0	0	0	7	2	3.01152510658289e-06
6549_804_237_0_0_0_0_0	6549	804	237	0	0	0	0	0	7	2	2.0076834043886e-06
6687_804_237_0_0_0_0_0	6687	804	237	0	0	0	0	0	7	2	2.60998842570517e-05
7001_804_237_0_0_0_0_0	7001	804	237	0	0	0	0	0	7	2	4.01536680877719e-06
7024_804_237_0_0_0_0_0	7024	804	237	0	0	0	0	0	7	2	3.01152510658289e-06
7432_804_237_0_0_0_0_0	7432	804	237	0	0	0	0	0	7	2	0.000489874750670817
8035_804_237_0_0_0_0_0	8035	804	237	0	0	0	0	0	7	2	2.0076834043886e-06
8523_804_237_0_0_0_0_0	8523	804	237	0	0	0	0	0	7	2	2.0076834043886e-06
826_237_0_0_0_0_0_0	826	237	0	0	0	0	0	0	6	5	1.0038417021943e-06
834_237_0_0_0_0_0_0	834	237	0	0	0	0	0	0	6	5	2.0076834043886e-06
836_237_0_0_0_0_0_0	836	237	0	0	0	0	0	0	6	5	4.01536680877719e-06
847_237_0_0_0_0_0_0	847	237	0	0	0	0	0	0	6	5	0.000139533996605007
6415_847_237_0_0_0_0_0	6415	847	237	0	0	0	0	0	7	2	2.50960425548574e-05
850_237_0_0_0_0_0_0	850	237	0	0	0	0	0	0	6	5	4.91882434075206e-05
851_237_0_0_0_0_0_0	851	237	0	0	0	0	0	0	6	5	6.02305021316579e-06
864_237_0_0_0_0_0_0	864	237	0	0	0	0	0	0	6	5	0.00152383170393094
4441_864_237_0_0_0_0_0	4441	864	237	0	0	0	0	0	7	2	2.0076834043886e-06
8111_864_237_0_0_0_0_0	8111	864	237	0	0	0	0	0	7	2	4.31651931943548e-05
900_237_0_0_0_0_0_0	900	237	0	0	0	0	0	0	6	5	9.73726451128469e-05
905_237_0_0_0_0_0_0	905	237	0	0	0	0	0	0	6	5	0.010979016696899
16206_905_237_0_0_0_0_0	16206	905	237	0	0	0	0	0	7	2	1.0038417021943e-06
3835_905_237_0_0_0_0_0	3835	905	237	0	0	0	0	0	7	2	0.00562552889909684
17952_3835_905_237_0_0_0_0	17952	3835	905	237	0	0	0	0	8	2	2.0076834043886e-06
23896_3835_905_237_0_0_0_0	23896	3835	905	237	0	0	0	0	8	2	1.0038417021943e-06
4344_905_237_0_0_0_0_0	4344	905	237	0	0	0	0	0	7	2	6.02305021316579e-06
4910_905_237_0_0_0_0_0	4910	905	237	0	0	0	0	0	7	2	1.0038417021943e-06
5499_905_237_0_0_0_0_0	5499	905	237	0	0	0	0	0	7	2	2.91114093636346e-05
7252_905_237_0_0_0_0_0	7252	905	237	0	0	0	0	0	7	2	1.10422587241373e-05
7542_905_237_0_0_0_0_0	7542	905	237	0	0	0	0	0	7	2	9.03457531974868e-06
8277_905_237_0_0_0_0_0	8277	905	237	0	0	0	0	0	7	2	7.02689191536008e-06
9588_905_237_0_0_0_0_0	9588	905	237	0	0	0	0	0	7	2	1.0038417021943e-06
906_237_0_0_0_0_0_0	906	237	0	0	0	0	0	0	6	5	1.0038417021943e-06
918_237_0_0_0_0_0_0	918	237	0	0	0	0	0	0	6	5	0.000660527840043848
11051_918_237_0_0_0_0_0	11051	918	237	0	0	0	0	0	7	2	1.0038417021943e-06
4483_918_237_0_0_0_0_0	4483	918	237	0	0	0	0	0	7	2	2.10806757460802e-05
924_237_0_0_0_0_0_0	924	237	0	0	0	0	0	0	6	5	0.000161618514053282
9670_924_237_0_0_0_0_0	9670	924	237	0	0	0	0	0	7	2	3.01152510658289e-06
939_237_0_0_0_0_0_0	939	237	0	0	0	0	0	0	6	5	0.00157603147244505
3659_939_237_0_0_0_0_0	3659	939	237	0	0	0	0	0	7	2	2.0076834043886e-06
8368_939_237_0_0_0_0_0	8368	939	237	0	0	0	0	0	7	2	0.00146761656860806
943_237_0_0_0_0_0_0	943	237	0	0	0	0	0	0	6	5	0.00141541680009396
1037_943_237_0_0_0_0_0	1037	943	237	0	0	0	0	0	7	2	0.00137124776519741
16837_1037_943_237_0_0_0_0	16837	1037	943	237	0	0	0	0	8	2	3.01152510658289e-06
944_237_0_0_0_0_0_0	944	237	0	0	0	0	0	0	6	5	3.51344595768004e-05
957_237_0_0_0_0_0_0	957	237	0	0	0	0	0	0	6	5	7.82996527711552e-05
10395_957_237_0_0_0_0_0	10395	957	237	0	0	0	0	0	7	2	1.0038417021943e-06
982_237_0_0_0_0_0_0	982	237	0	0	0	0	0	0	6	5	3.01152510658289e-06
